Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PCR_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PCR,Exitus
2021-05-07 18:00:00,"A.S. A CORUÑA E CEE","29.858","51","703","28.582","47","11","461.919","247.782","586"
2021-05-07 18:00:00,"A.S. FERROL","8.466","6","91","8.152","7","2","137.736","44.032","217"
2021-05-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","12.544","13","228","12.097","6","1","230.107","107.582","214"
2021-05-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.449","10","257","14.777","13","5","244.105","127.468","416"
2021-05-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","13.838","22","481","13.185","24","8","219.902","111.088","173"
2021-05-07 18:00:00,"A.S. SANTIAGO E BARBANZA","19.357","11","407","18.602","16","3","342.057","173.428","360"
2021-05-07 18:00:00,"A.S. VIGO","24.030","55","856","22.754","36","13","471.695","114.192","427"
2021-05-07 18:00:00,"GALICIA","123.542","168","3.023","118.149","149","43","2.107.521","925.572","2.393"
