Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PCR_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PCR,Exitus
2021-05-18 18:00:00,"A.S. A CORUÑA E CEE","30.155","29","598","28.980","31","9","486.236","252.030","590"
2021-05-18 18:00:00,"A.S. FERROL","8.526","2","84","8.219","2","2","140.877","44.678","217"
2021-05-18 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","12.660","11","169","12.272","9","1","236.394","109.853","214"
2021-05-18 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","15.582","10","221","14.944","10","3","250.434","131.087","418"
2021-05-18 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","14.079","9","412","13.492","20","7","230.642","115.586","176"
2021-05-18 18:00:00,"A.S. SANTIAGO E BARBANZA","19.673","28","443","18.880","19","5","351.491","177.397","362"
2021-05-18 18:00:00,"A.S. VIGO","24.509","19","817","23.268","33","11","488.166","117.197","432"
2021-05-18 18:00:00,"GALICIA","125.184","108","2.744","120.055","124","38","2.184.240","947.828","2.409"
